window_id,class,feature,contribution_raw_margin,base_raw_margin
1603:1,I,XVAR,0.0024019055999815464,-0.03768425062298775
1603:1,I,YVAR,0.002445460995659232,-0.03768425062298775
1603:1,I,ZVAR,-0.00019269721815362573,-0.03768425062298775
1603:1,I,XMFCC0,-0.5402483940124512,-0.03768425062298775
1603:1,I,XMFCC1,-0.014562534168362617,-0.03768425062298775
1603:1,I,XMFCC2,0.0010185865685343742,-0.03768425062298775
1603:1,I,XMFCC3,0.0,-0.03768425062298775
1603:1,I,XMFCC4,0.0,-0.03768425062298775
1603:1,I,XMFCC5,0.0,-0.03768425062298775
1603:1,I,XMFCC6,0.0,-0.03768425062298775
1603:1,I,XMFCC7,0.0,-0.03768425062298775
1603:1,I,XMFCC8,0.0,-0.03768425062298775
1603:1,I,XMFCC9,0.0,-0.03768425062298775
1603:1,I,XMFCC10,0.0,-0.03768425062298775
1603:1,I,XMFCC11,0.0,-0.03768425062298775
1603:1,I,XMFCC12,0.0,-0.03768425062298775
1603:1,I,YMFCC0,-0.016203274950385094,-0.03768425062298775
1603:1,I,YMFCC1,-0.002428097417578101,-0.03768425062298775
1603:1,I,YMFCC2,0.0,-0.03768425062298775
1603:1,I,YMFCC3,0.0,-0.03768425062298775
1603:1,I,YMFCC4,0.0,-0.03768425062298775
1603:1,I,YMFCC5,0.0,-0.03768425062298775
1603:1,I,YMFCC6,0.0,-0.03768425062298775
1603:1,I,YMFCC7,0.0,-0.03768425062298775
1603:1,I,YMFCC8,0.0,-0.03768425062298775
1603:1,I,YMFCC9,0.0,-0.03768425062298775
1603:1,I,YMFCC10,0.0,-0.03768425062298775
1603:1,I,YMFCC11,0.0,-0.03768425062298775
1603:1,I,YMFCC12,0.0,-0.03768425062298775
1603:1,I,ZMFCC0,0.004153093788772821,-0.03768425062298775
1603:1,I,ZMFCC1,-0.0010413754498586059,-0.03768425062298775
1603:1,I,ZMFCC2,0.0,-0.03768425062298775
1603:1,I,ZMFCC3,0.0,-0.03768425062298775
1603:1,I,ZMFCC4,0.0,-0.03768425062298775
1603:1,I,ZMFCC5,0.0,-0.03768425062298775
1603:1,I,ZMFCC6,0.0,-0.03768425062298775
1603:1,I,ZMFCC7,0.0,-0.03768425062298775
1603:1,I,ZMFCC8,0.0,-0.03768425062298775
1603:1,I,ZMFCC9,0.0,-0.03768425062298775
1603:1,I,ZMFCC10,0.0,-0.03768425062298775
1603:1,I,ZMFCC11,0.0,-0.03768425062298775
1603:1,I,ZMFCC12,0.0,-0.03768425062298775
1603:1,I,XYCOS,-0.14124444127082825,-0.03768425062298775
1603:1,I,XZCOS,0.02403935417532921,-0.03768425062298775
1603:1,I,YZCOS,0.006636306643486023,-0.03768425062298775
1603:1,I,XYCOR,-0.024974094703793526,-0.03768425062298775
1603:1,I,XZCOR,-0.16045311093330383,-0.03768425062298775
1603:1,I,YZCOR,0.014377751387655735,-0.03768425062298775
1603:1,I,RESULTANT,-1.804976224899292,-0.03768425062298775
1603:1,J,X0,-0.039852604269981384,-0.09985558688640594
1603:1,J,X1,0.03364631533622742,-0.09985558688640594
1603:1,J,X2,-0.13135194778442383,-0.09985558688640594
1603:1,J,X3,-0.016450680792331696,-0.09985558688640594
1603:1,J,X4,-0.0070999981835484505,-0.09985558688640594
1603:1,J,X5,0.00031162641244009137,-0.09985558688640594
1603:1,J,X6,-0.005416518542915583,-0.09985558688640594
1603:1,J,X7,0.0,-0.09985558688640594
1603:1,J,X8,0.0,-0.09985558688640594
1603:1,J,X9,0.0,-0.09985558688640594
1603:1,J,Y0,-0.0011759790359064937,-0.09985558688640594
1603:1,J,Y1,-0.018226807937026024,-0.09985558688640594
1603:1,J,Y2,0.001964567694813013,-0.09985558688640594
1603:1,J,Y3,-0.0074389902874827385,-0.09985558688640594
1603:1,J,Y4,-0.0018488367786630988,-0.09985558688640594
1603:1,J,Y5,-0.009481069631874561,-0.09985558688640594
1603:1,J,Y6,-0.0016893359133973718,-0.09985558688640594
1603:1,J,Y7,0.0,-0.09985558688640594
1603:1,J,Y8,0.0,-0.09985558688640594
1603:1,J,Y9,0.0,-0.09985558688640594
1603:1,J,Z0,0.19835861027240753,-0.09985558688640594
1603:1,J,Z1,0.06730552762746811,-0.09985558688640594
1603:1,J,Z2,-0.07755890488624573,-0.09985558688640594
1603:1,J,Z3,-0.04318113625049591,-0.09985558688640594
1603:1,J,Z4,-0.02286517806351185,-0.09985558688640594
1603:1,J,Z5,-0.008209018968045712,-0.09985558688640594
1603:1,J,Z6,-1.917255576699972e-05,-0.09985558688640594
1603:1,J,Z7,0.0,-0.09985558688640594
1603:1,J,Z8,0.0,-0.09985558688640594
1603:1,J,Z9,0.0,-0.09985558688640594
1603:1,J,XAVG,-0.06053001433610916,-0.09985558688640594
1603:1,J,YAVG,-0.22405940294265747,-0.09985558688640594
1603:1,J,ZAVG,-0.007717945147305727,-0.09985558688640594
1603:1,J,XPEAK,0.03139438480138779,-0.09985558688640594
1603:1,J,YPEAK,0.12884443998336792,-0.09985558688640594
1603:1,J,ZPEAK,0.06258916854858398,-0.09985558688640594
1603:1,J,XABSOLDEV,0.01350436545908451,-0.09985558688640594
1603:1,J,YABSOLDEV,0.01761290617287159,-0.09985558688640594
1603:1,J,ZABSOLDEV,-0.04193177819252014,-0.09985558688640594
1603:1,J,XSTANDDEV,0.00551238190382719,-0.09985558688640594
1603:1,J,YSTANDDEV,0.009544385597109795,-0.09985558688640594
1603:1,J,ZSTANDDEV,-0.0384519062936306,-0.09985558688640594
1603:1,J,XVAR,-0.0030504539608955383,-0.09985558688640594
1603:1,J,YVAR,-0.0004293186357244849,-0.09985558688640594
1603:1,J,ZVAR,-0.004225866869091988,-0.09985558688640594
1603:1,J,XMFCC0,-0.37376663088798523,-0.09985558688640594
1603:1,J,XMFCC1,-0.0750850960612297,-0.09985558688640594
1603:1,J,XMFCC2,-0.0064537920989096165,-0.09985558688640594
1603:1,J,XMFCC3,0.0,-0.09985558688640594
1603:1,J,XMFCC4,0.0,-0.09985558688640594
1603:1,J,XMFCC5,0.0,-0.09985558688640594
1603:1,J,XMFCC6,0.0,-0.09985558688640594
1603:1,J,XMFCC7,0.0,-0.09985558688640594
1603:1,J,XMFCC8,0.0,-0.09985558688640594
1603:1,J,XMFCC9,0.0,-0.09985558688640594
1603:1,J,XMFCC10,0.0,-0.09985558688640594
1603:1,J,XMFCC11,0.0,-0.09985558688640594
1603:1,J,XMFCC12,0.0,-0.09985558688640594
1603:1,J,YMFCC0,0.08917174488306046,-0.09985558688640594
1603:1,J,YMFCC1,0.03145529329776764,-0.09985558688640594
1603:1,J,YMFCC2,0.006673148367553949,-0.09985558688640594
1603:1,J,YMFCC3,0.0,-0.09985558688640594
1603:1,J,YMFCC4,0.0,-0.09985558688640594
1603:1,J,YMFCC5,0.0,-0.09985558688640594
1603:1,J,YMFCC6,0.0,-0.09985558688640594
1603:1,J,YMFCC7,0.0,-0.09985558688640594
1603:1,J,YMFCC8,0.0,-0.09985558688640594
1603:1,J,YMFCC9,0.0,-0.09985558688640594
1603:1,J,YMFCC10,0.0,-0.09985558688640594
1603:1,J,YMFCC11,0.0,-0.09985558688640594
1603:1,J,YMFCC12,0.0,-0.09985558688640594
1603:1,J,ZMFCC0,0.013265731744468212,-0.09985558688640594
1603:1,J,ZMFCC1,0.0022117632906883955,-0.09985558688640594
1603:1,J,ZMFCC2,0.0,-0.09985558688640594
1603:1,J,ZMFCC3,0.0,-0.09985558688640594
1603:1,J,ZMFCC4,0.0,-0.09985558688640594
1603:1,J,ZMFCC5,0.0,-0.09985558688640594
1603:1,J,ZMFCC6,0.0,-0.09985558688640594
1603:1,J,ZMFCC7,0.0,-0.09985558688640594
1603:1,J,ZMFCC8,0.0,-0.09985558688640594
1603:1,J,ZMFCC9,0.0,-0.09985558688640594
1603:1,J,ZMFCC10,0.0,-0.09985558688640594
1603:1,J,ZMFCC11,0.0,-0.09985558688640594
1603:1,J,ZMFCC12,0.0,-0.09985558688640594
1603:1,J,XYCOS,-1.1746455430984497,-0.09985558688640594
1603:1,J,XZCOS,-0.012772450223565102,-0.09985558688640594
1603:1,J,YZCOS,0.04024238884449005,-0.09985558688640594
1603:1,J,XYCOR,-0.021940233185887337,-0.09985558688640594
1603:1,J,XZCOR,0.008052145130932331,-0.09985558688640594
1603:1,J,YZCOR,-0.025787821039557457,-0.09985558688640594
1603:1,J,RESULTANT,-1.149541974067688,-0.09985558688640594
1603:1,K,X0,-0.016416672617197037,0.0721556544303894
1603:1,K,X1,-0.012431503273546696,0.0721556544303894
1603:1,K,X2,-0.025579622015357018,0.0721556544303894
1603:1,K,X3,-0.006707530468702316,0.0721556544303894
1603:1,K,X4,6.823416333645582e-05,0.0721556544303894
1603:1,K,X5,-0.010483603924512863,0.0721556544303894
1603:1,K,X6,-0.0032198233529925346,0.0721556544303894
1603:1,K,X7,0.0,0.0721556544303894
1603:1,K,X8,0.0,0.0721556544303894
1603:1,K,X9,0.0,0.0721556544303894
1603:1,K,Y0,0.004751661792397499,0.0721556544303894
1603:1,K,Y1,0.027652598917484283,0.0721556544303894
1603:1,K,Y2,-0.005067943595349789,0.0721556544303894
1603:1,K,Y3,-0.019050192087888718,0.0721556544303894
1603:1,K,Y4,-8.065966540016234e-06,0.0721556544303894
1603:1,K,Y5,-0.004813464358448982,0.0721556544303894
1603:1,K,Y6,-0.00014763559738639742,0.0721556544303894
1603:1,K,Y7,0.0,0.0721556544303894
1603:1,K,Y8,0.0,0.0721556544303894
1603:1,K,Y9,0.0,0.0721556544303894
1603:1,K,Z0,-0.12610116600990295,0.0721556544303894
1603:1,K,Z1,-0.05525362864136696,0.0721556544303894
1603:1,K,Z2,-0.013621330261230469,0.0721556544303894
1603:1,K,Z3,-0.03323347494006157,0.0721556544303894
1603:1,K,Z4,-0.11481136083602905,0.0721556544303894
1603:1,K,Z5,-0.0020969754550606012,0.0721556544303894
1603:1,K,Z6,0.0002001460234168917,0.0721556544303894
1603:1,K,Z7,0.0,0.0721556544303894
1603:1,K,Z8,0.0,0.0721556544303894
1603:1,K,Z9,0.0,0.0721556544303894
1603:1,K,XAVG,-0.1537424772977829,0.0721556544303894
1603:1,K,YAVG,0.015780774876475334,0.0721556544303894
1603:1,K,ZAVG,-0.11026490479707718,0.0721556544303894
1603:1,K,XPEAK,-0.05490090325474739,0.0721556544303894
1603:1,K,YPEAK,-0.09963227063417435,0.0721556544303894
1603:1,K,ZPEAK,-0.31937453150749207,0.0721556544303894
1603:1,K,XABSOLDEV,-0.029916269704699516,0.0721556544303894
1603:1,K,YABSOLDEV,0.1130562275648117,0.0721556544303894
1603:1,K,ZABSOLDEV,-0.0077827866189181805,0.0721556544303894
1603:1,K,XSTANDDEV,0.00036268163239583373,0.0721556544303894
1603:1,K,YSTANDDEV,0.010454303584992886,0.0721556544303894
1603:1,K,ZSTANDDEV,-0.005136160645633936,0.0721556544303894
1603:1,K,XVAR,-0.0053181760013103485,0.0721556544303894
1603:1,K,YVAR,0.006069107912480831,0.0721556544303894
1603:1,K,ZVAR,0.0001842284109443426,0.0721556544303894
1603:1,K,XMFCC0,-0.4809914231300354,0.0721556544303894
1603:1,K,XMFCC1,-0.07737215608358383,0.0721556544303894
1603:1,K,XMFCC2,-0.06025094538927078,0.0721556544303894
1603:1,K,XMFCC3,-0.0028725839219987392,0.0721556544303894
1603:1,K,XMFCC4,0.0,0.0721556544303894
1603:1,K,XMFCC5,0.0,0.0721556544303894
1603:1,K,XMFCC6,0.0,0.0721556544303894
1603:1,K,XMFCC7,0.0,0.0721556544303894
1603:1,K,XMFCC8,0.0,0.0721556544303894
1603:1,K,XMFCC9,0.0,0.0721556544303894
1603:1,K,XMFCC10,0.0,0.0721556544303894
1603:1,K,XMFCC11,0.0,0.0721556544303894
1603:1,K,XMFCC12,0.0,0.0721556544303894
1603:1,K,YMFCC0,-0.15544147789478302,0.0721556544303894
1603:1,K,YMFCC1,-0.01409507729113102,0.0721556544303894
1603:1,K,YMFCC2,0.0003841793513856828,0.0721556544303894
1603:1,K,YMFCC3,-0.0007732679951004684,0.0721556544303894
1603:1,K,YMFCC4,0.0,0.0721556544303894
1603:1,K,YMFCC5,0.0,0.0721556544303894
1603:1,K,YMFCC6,0.0,0.0721556544303894
1603:1,K,YMFCC7,0.0,0.0721556544303894
1603:1,K,YMFCC8,0.0,0.0721556544303894
1603:1,K,YMFCC9,0.0,0.0721556544303894
1603:1,K,YMFCC10,0.0,0.0721556544303894
1603:1,K,YMFCC11,0.0,0.0721556544303894
1603:1,K,YMFCC12,0.0,0.0721556544303894
1603:1,K,ZMFCC0,-0.18407844007015228,0.0721556544303894
1603:1,K,ZMFCC1,-0.1692170649766922,0.0721556544303894
1603:1,K,ZMFCC2,-0.020647278055548668,0.0721556544303894
1603:1,K,ZMFCC3,0.0,0.0721556544303894
1603:1,K,ZMFCC4,0.0,0.0721556544303894
1603:1,K,ZMFCC5,0.0,0.0721556544303894
1603:1,K,ZMFCC6,0.0,0.0721556544303894
1603:1,K,ZMFCC7,0.0,0.0721556544303894
1603:1,K,ZMFCC8,0.0,0.0721556544303894
1603:1,K,ZMFCC9,0.0,0.0721556544303894
1603:1,K,ZMFCC10,0.0,0.0721556544303894
1603:1,K,ZMFCC11,0.0,0.0721556544303894
1603:1,K,ZMFCC12,0.0,0.0721556544303894
1603:1,K,XYCOS,-0.07707415521144867,0.0721556544303894
1603:1,K,XZCOS,-0.0010958421044051647,0.0721556544303894
1603:1,K,YZCOS,-0.02249784953892231,0.0721556544303894
1603:1,K,XYCOR,-0.15554101765155792,0.0721556544303894
1603:1,K,XZCOR,-0.10916243493556976,0.0721556544303894
1603:1,K,YZCOR,0.043485622853040695,0.0721556544303894
1603:1,K,RESULTANT,-0.38797491788864136,0.0721556544303894
1603:1,L,X0,-0.0014778862241655588,0.027258113026618958
1603:1,L,X1,0.026206696406006813,0.027258113026618958
1603:1,L,X2,0.0003703393740579486,0.027258113026618958
1603:1,L,X3,0.005851528141647577,0.027258113026618958
1603:1,L,X4,-0.028816262260079384,0.027258113026618958
1603:1,L,X5,-0.0009162304340861738,0.027258113026618958
1603:1,L,X6,0.0009729513549245894,0.027258113026618958
1603:1,L,X7,-0.45622843503952026,0.027258113026618958
1603:1,L,X8,0.0,0.027258113026618958
1603:1,L,X9,0.0,0.027258113026618958
1603:1,L,Y0,0.00015830266056582332,0.027258113026618958
1603:1,L,Y1,0.008533253334462643,0.027258113026618958
1603:1,L,Y2,-0.027078179642558098,0.027258113026618958
1603:1,L,Y3,-0.0010143732652068138,0.027258113026618958
1603:1,L,Y4,0.00913070049136877,0.027258113026618958
1603:1,L,Y5,-0.004038636572659016,0.027258113026618958
1603:1,L,Y6,0.0,0.027258113026618958
1603:1,L,Y7,0.0,0.027258113026618958
1603:1,L,Y8,0.0,0.027258113026618958
1603:1,L,Y9,0.0,0.027258113026618958
1603:1,L,Z0,0.058380208909511566,0.027258113026618958
1603:1,L,Z1,-0.009408998303115368,0.027258113026618958
1603:1,L,Z2,-0.016867591068148613,0.027258113026618958
1603:1,L,Z3,-0.03366200625896454,0.027258113026618958
1603:1,L,Z4,-0.0011640876764431596,0.027258113026618958
1603:1,L,Z5,-0.041313644498586655,0.027258113026618958
1603:1,L,Z6,0.0014391172444447875,0.027258113026618958
1603:1,L,Z7,-6.670806760666892e-05,0.027258113026618958
1603:1,L,Z8,0.0,0.027258113026618958
1603:1,L,Z9,0.0,0.027258113026618958
1603:1,L,XAVG,-0.03320744261145592,0.027258113026618958
1603:1,L,YAVG,0.00913250632584095,0.027258113026618958
1603:1,L,ZAVG,-0.03223121538758278,0.027258113026618958
1603:1,L,XPEAK,0.18040582537651062,0.027258113026618958
1603:1,L,YPEAK,0.05442509800195694,0.027258113026618958
1603:1,L,ZPEAK,-0.0491812601685524,0.027258113026618958
1603:1,L,XABSOLDEV,0.00904032215476036,0.027258113026618958
1603:1,L,YABSOLDEV,0.011974286288022995,0.027258113026618958
1603:1,L,ZABSOLDEV,0.006601766683161259,0.027258113026618958
1603:1,L,XSTANDDEV,0.008452788926661015,0.027258113026618958
1603:1,L,YSTANDDEV,0.04163069278001785,0.027258113026618958
1603:1,L,ZSTANDDEV,0.006071327719837427,0.027258113026618958
1603:1,L,XVAR,-0.004938720725476742,0.027258113026618958
1603:1,L,YVAR,0.008237981237471104,0.027258113026618958
1603:1,L,ZVAR,-0.004536577500402927,0.027258113026618958
1603:1,L,XMFCC0,-0.2889310419559479,0.027258113026618958
1603:1,L,XMFCC1,-0.07605158537626266,0.027258113026618958
1603:1,L,XMFCC2,-0.023759620264172554,0.027258113026618958
1603:1,L,XMFCC3,0.0,0.027258113026618958
1603:1,L,XMFCC4,0.0,0.027258113026618958
1603:1,L,XMFCC5,0.0,0.027258113026618958
1603:1,L,XMFCC6,0.0,0.027258113026618958
1603:1,L,XMFCC7,0.0,0.027258113026618958
1603:1,L,XMFCC8,0.0,0.027258113026618958
1603:1,L,XMFCC9,0.0,0.027258113026618958
1603:1,L,XMFCC10,0.0,0.027258113026618958
1603:1,L,XMFCC11,0.0,0.027258113026618958
1603:1,L,XMFCC12,0.0,0.027258113026618958
1603:1,L,YMFCC0,-0.032137271016836166,0.027258113026618958
1603:1,L,YMFCC1,-0.010126275941729546,0.027258113026618958
1603:1,L,YMFCC2,0.0,0.027258113026618958
1603:1,L,YMFCC3,-0.013132881373167038,0.027258113026618958
1603:1,L,YMFCC4,0.0,0.027258113026618958
1603:1,L,YMFCC5,0.0,0.027258113026618958
1603:1,L,YMFCC6,0.0,0.027258113026618958
1603:1,L,YMFCC7,0.0,0.027258113026618958
1603:1,L,YMFCC8,0.0,0.027258113026618958
1603:1,L,YMFCC9,0.0,0.027258113026618958
1603:1,L,YMFCC10,0.0,0.027258113026618958
1603:1,L,YMFCC11,0.0,0.027258113026618958
1603:1,L,YMFCC12,0.0,0.027258113026618958
1603:1,L,ZMFCC0,0.01866745948791504,0.027258113026618958
1603:1,L,ZMFCC1,0.04923906549811363,0.027258113026618958
1603:1,L,ZMFCC2,0.00036614894634112716,0.027258113026618958
1603:1,L,ZMFCC3,0.0,0.027258113026618958
1603:1,L,ZMFCC4,0.0,0.027258113026618958
1603:1,L,ZMFCC5,0.0,0.027258113026618958
1603:1,L,ZMFCC6,0.0,0.027258113026618958
1603:1,L,ZMFCC7,0.0,0.027258113026618958
1603:1,L,ZMFCC8,0.0,0.027258113026618958
1603:1,L,ZMFCC9,0.0,0.027258113026618958
1603:1,L,ZMFCC10,0.0,0.027258113026618958
1603:1,L,ZMFCC11,0.0,0.027258113026618958
1603:1,L,ZMFCC12,0.0,0.027258113026618958
1603:1,L,XYCOS,-0.5589694380760193,0.027258113026618958
1603:1,L,XZCOS,-0.020815273746848106,0.027258113026618958
1603:1,L,YZCOS,0.05866604670882225,0.027258113026618958
1603:1,L,XYCOR,-0.1083819791674614,0.027258113026618958
1603:1,L,XZCOR,-0.059441667050123215,0.027258113026618958
1603:1,L,YZCOR,-0.005537747405469418,0.027258113026618958
1603:1,L,RESULTANT,-1.1943213939666748,0.027258113026618958
1603:1,M,X0,-0.00020854856120422482,-0.011132141575217247
1603:1,M,X1,0.037268612533807755,-0.011132141575217247
1603:1,M,X2,0.0072295474819839,-0.011132141575217247
1603:1,M,X3,0.17810428142547607,-0.011132141575217247
1603:1,M,X4,0.028303202241659164,-0.011132141575217247
1603:1,M,X5,-0.680680513381958,-0.011132141575217247
1603:1,M,X6,0.6829972267150879,-0.011132141575217247
1603:1,M,X7,-0.2959423065185547,-0.011132141575217247
1603:1,M,X8,0.026551613584160805,-0.011132141575217247
1603:1,M,X9,-0.022505413740873337,-0.011132141575217247
1603:1,M,Y0,-0.029256610199809074,-0.011132141575217247
1603:1,M,Y1,-0.0017577873077243567,-0.011132141575217247
1603:1,M,Y2,0.0015656931791454554,-0.011132141575217247
1603:1,M,Y3,0.03933168575167656,-0.011132141575217247
1603:1,M,Y4,-0.008889944292604923,-0.011132141575217247
1603:1,M,Y5,-0.00047292717499658465,-0.011132141575217247
1603:1,M,Y6,-0.009431036189198494,-0.011132141575217247
1603:1,M,Y7,-0.003163640620186925,-0.011132141575217247
1603:1,M,Y8,-0.0001249350607395172,-0.011132141575217247
1603:1,M,Y9,0.0,-0.011132141575217247
1603:1,M,Z0,0.003626828780397773,-0.011132141575217247
1603:1,M,Z1,0.2983162999153137,-0.011132141575217247
1603:1,M,Z2,0.02602093294262886,-0.011132141575217247
1603:1,M,Z3,-0.06569322198629379,-0.011132141575217247
1603:1,M,Z4,-0.0006181937642395496,-0.011132141575217247
1603:1,M,Z5,0.0008158872369676828,-0.011132141575217247
1603:1,M,Z6,0.015375426039099693,-0.011132141575217247
1603:1,M,Z7,0.0,-0.011132141575217247
1603:1,M,Z8,0.0,-0.011132141575217247
1603:1,M,Z9,0.0021390272304415703,-0.011132141575217247
1603:1,M,XAVG,0.03884270787239075,-0.011132141575217247
1603:1,M,YAVG,-0.015452648513019085,-0.011132141575217247
1603:1,M,ZAVG,-0.0033258688636124134,-0.011132141575217247
1603:1,M,XPEAK,-0.018956536427140236,-0.011132141575217247
1603:1,M,YPEAK,-0.5386492013931274,-0.011132141575217247
1603:1,M,ZPEAK,-0.0521838404238224,-0.011132141575217247
1603:1,M,XABSOLDEV,0.11158739030361176,-0.011132141575217247
1603:1,M,YABSOLDEV,0.027679340913891792,-0.011132141575217247
1603:1,M,ZABSOLDEV,0.04126399755477905,-0.011132141575217247
1603:1,M,XSTANDDEV,-0.015052307397127151,-0.011132141575217247
1603:1,M,YSTANDDEV,-0.06748466193675995,-0.011132141575217247
1603:1,M,ZSTANDDEV,0.02030235156416893,-0.011132141575217247
1603:1,M,XVAR,-3.584259684430435e-05,-0.011132141575217247
1603:1,M,YVAR,-0.016002897173166275,-0.011132141575217247
1603:1,M,ZVAR,0.009467811323702335,-0.011132141575217247
1603:1,M,XMFCC0,0.3110065758228302,-0.011132141575217247
1603:1,M,XMFCC1,0.0047812131233513355,-0.011132141575217247
1603:1,M,XMFCC2,0.008859511464834213,-0.011132141575217247
1603:1,M,XMFCC3,0.0,-0.011132141575217247
1603:1,M,XMFCC4,0.0,-0.011132141575217247
1603:1,M,XMFCC5,0.0,-0.011132141575217247
1603:1,M,XMFCC6,0.0,-0.011132141575217247
1603:1,M,XMFCC7,0.0,-0.011132141575217247
1603:1,M,XMFCC8,0.0,-0.011132141575217247
1603:1,M,XMFCC9,0.0,-0.011132141575217247
1603:1,M,XMFCC10,0.0,-0.011132141575217247
1603:1,M,XMFCC11,0.0,-0.011132141575217247
1603:1,M,XMFCC12,0.0,-0.011132141575217247
1603:1,M,YMFCC0,-0.00028539454797282815,-0.011132141575217247
1603:1,M,YMFCC1,0.0015014377422630787,-0.011132141575217247
1603:1,M,YMFCC2,0.0,-0.011132141575217247
1603:1,M,YMFCC3,0.0,-0.011132141575217247
1603:1,M,YMFCC4,0.0,-0.011132141575217247
1603:1,M,YMFCC5,0.0,-0.011132141575217247
1603:1,M,YMFCC6,0.0,-0.011132141575217247
1603:1,M,YMFCC7,0.0,-0.011132141575217247
1603:1,M,YMFCC8,0.0,-0.011132141575217247
1603:1,M,YMFCC9,0.0,-0.011132141575217247
1603:1,M,YMFCC10,0.0,-0.011132141575217247
1603:1,M,YMFCC11,0.0,-0.011132141575217247
1603:1,M,YMFCC12,0.0,-0.011132141575217247
1603:1,M,ZMFCC0,-0.004542654845863581,-0.011132141575217247
1603:1,M,ZMFCC1,0.0007926014368422329,-0.011132141575217247
1603:1,M,ZMFCC2,-0.008900323882699013,-0.011132141575217247
1603:1,M,ZMFCC3,0.0,-0.011132141575217247
1603:1,M,ZMFCC4,0.0,-0.011132141575217247
1603:1,M,ZMFCC5,0.0,-0.011132141575217247
1603:1,M,ZMFCC6,0.0,-0.011132141575217247
1603:1,M,ZMFCC7,0.0,-0.011132141575217247
1603:1,M,ZMFCC8,0.0,-0.011132141575217247
1603:1,M,ZMFCC9,0.0,-0.011132141575217247
1603:1,M,ZMFCC10,0.0,-0.011132141575217247
1603:1,M,ZMFCC11,0.0,-0.011132141575217247
1603:1,M,ZMFCC12,0.0,-0.011132141575217247
1603:1,M,XYCOS,-0.009688237681984901,-0.011132141575217247
1603:1,M,XZCOS,-0.03868866339325905,-0.011132141575217247
1603:1,M,YZCOS,0.020336607471108437,-0.011132141575217247
1603:1,M,XYCOR,0.07234754413366318,-0.011132141575217247
1603:1,M,XZCOR,0.0028302534483373165,-0.011132141575217247
1603:1,M,YZCOR,-0.001921195536851883,-0.011132141575217247
1603:1,M,RESULTANT,0.08453673869371414,-0.011132141575217247
1603:1,O,X0,-0.3275725841522217,0.006591796875
1603:1,O,X1,-0.047721266746520996,0.006591796875
1603:1,O,X2,-0.015882374718785286,0.006591796875
1603:1,O,X3,-0.007962152361869812,0.006591796875
1603:1,O,X4,0.012251654639840126,0.006591796875
1603:1,O,X5,0.015026237815618515,0.006591796875
1603:1,O,X6,0.02274719439446926,0.006591796875
1603:1,O,X7,0.0972672551870346,0.006591796875
1603:1,O,X8,0.07255399227142334,0.006591796875
1603:1,O,X9,-0.05049855262041092,0.006591796875
1603:1,O,Y0,-0.029820093885064125,0.006591796875
1603:1,O,Y1,-0.019197188317775726,0.006591796875
1603:1,O,Y2,-0.100745789706707,0.006591796875
1603:1,O,Y3,-0.007711566053330898,0.006591796875
1603:1,O,Y4,-0.006244632415473461,0.006591796875
1603:1,O,Y5,-0.018186938017606735,0.006591796875
1603:1,O,Y6,-0.012280736118555069,0.006591796875
1603:1,O,Y7,-0.008808888494968414,0.006591796875
1603:1,O,Y8,-0.01071508415043354,0.006591796875
1603:1,O,Y9,-0.06290728598833084,0.006591796875
1603:1,O,Z0,0.003352332627400756,0.006591796875
1603:1,O,Z1,0.017517980188131332,0.006591796875
1603:1,O,Z2,-0.06734689325094223,0.006591796875
1603:1,O,Z3,-0.001443333923816681,0.006591796875
1603:1,O,Z4,0.029083620756864548,0.006591796875
1603:1,O,Z5,0.05604822188615799,0.006591796875
1603:1,O,Z6,0.07620228826999664,0.006591796875
1603:1,O,Z7,0.008182247169315815,0.006591796875
1603:1,O,Z8,0.0018362971022725105,0.006591796875
1603:1,O,Z9,-0.02743462100625038,0.006591796875
1603:1,O,XAVG,-0.0443679541349411,0.006591796875
1603:1,O,YAVG,-0.012227358296513557,0.006591796875
1603:1,O,ZAVG,0.05908652022480965,0.006591796875
1603:1,O,XPEAK,-1.027902603149414,0.006591796875
1603:1,O,YPEAK,-0.48985597491264343,0.006591796875
1603:1,O,ZPEAK,-0.027655677869915962,0.006591796875
1603:1,O,XABSOLDEV,-0.000524100149050355,0.006591796875
1603:1,O,YABSOLDEV,0.00455704377964139,0.006591796875
1603:1,O,ZABSOLDEV,0.0024393689818680286,0.006591796875
1603:1,O,XSTANDDEV,-0.010520254261791706,0.006591796875
1603:1,O,YSTANDDEV,-0.06939319521188736,0.006591796875
1603:1,O,ZSTANDDEV,-0.1245153397321701,0.006591796875
1603:1,O,XVAR,0.0004503905074670911,0.006591796875
1603:1,O,YVAR,-0.005769061390310526,0.006591796875
1603:1,O,ZVAR,-0.023211197927594185,0.006591796875
1603:1,O,XMFCC0,0.017660558223724365,0.006591796875
1603:1,O,XMFCC1,0.0037679432425647974,0.006591796875
1603:1,O,XMFCC2,-0.010597464628517628,0.006591796875
1603:1,O,XMFCC3,0.0,0.006591796875
1603:1,O,XMFCC4,0.0,0.006591796875
1603:1,O,XMFCC5,0.0,0.006591796875
1603:1,O,XMFCC6,0.0,0.006591796875
1603:1,O,XMFCC7,0.0,0.006591796875
1603:1,O,XMFCC8,0.0,0.006591796875
1603:1,O,XMFCC9,0.0,0.006591796875
1603:1,O,XMFCC10,0.0,0.006591796875
